"","id","series","start_datetime","timezone","ground","longitude","latitude","altitude","match_length_overs","match_length_balls","max_balls_team1","max_balls_team2","team1","team2","neutral_venue","first_innings","toss_winner","toss_choice","dbMktPriceTeam1","dbMktPriceTeam2","victor","balls_team1","balls_team2","byes_team1","byes_team2","leg_byes_team1","leg_byes_team2","no_balls_team1","no_balls_team2","runs_team1","runs_team2","target_team1","target_team2","wickets_team1","wickets_team2","wides_team1","wides_team2"
"398",18434,"KFC T20 Big Bash League 2020/21",2021-01-05 08:15:00,"Australia/Adelaide","Adelaide Oval",138.596111,-34.915556,19,20,120,120,120,"Adelaide Strikers","Melbourne Renegades",0,"Adelaide Strikers","Adelaide Strikers","Bat",1.645,2.32,"Adelaide Strikers",120,115,0,0,2,6,2,0,171,111,NA,172,5,10,4,1
"399",18436,"KFC T20 Big Bash League 2020/21",2021-01-06 08:15:00,"Australia/Perth","Perth Stadium",115.8822005,-31.9573535,20,20,120,120,120,"Perth Scorchers","Sydney Sixers",0,"Perth Scorchers","Sydney Sixers","Bowl",1.769,2.11,"Perth Scorchers",120,100,0,0,3,0,1,0,183,97,NA,184,4,10,2,0
"400",18438,"KFC T20 Big Bash League 2020/21",2021-01-07 10:20:00,"Australia/Brisbane","Carrara Oval",153.3670875,-28.0063121,6,20,120,102,60,"Brisbane Heat","Melbourne Stars",0,"Brisbane Heat","Melbourne Stars","Bowl",2.2,1.714,"Brisbane Heat",60,60,0,0,2,1,1,1,115,111,NA,129,3,5,2,0
"401",18440,"KFC T20 Big Bash League 2020/21",2021-01-07 07:10:00,"Australia/Perth","Perth Stadium",115.8822005,-31.9573535,20,20,120,120,120,"Hobart Hurricanes","Sydney Thunder",1,"Sydney Thunder","Hobart Hurricanes","Bowl",1.84,2.02,"Sydney Thunder",120,120,0,1,2,0,1,0,128,167,168,NA,8,5,4,4
"402",18442,"KFC T20 Big Bash League 2020/21",2021-01-08 07:10:00,"Australia/Adelaide","Adelaide Oval",138.596111,-34.915556,19,20,120,120,120,"Adelaide Strikers","Melbourne Renegades",0,"Adelaide Strikers","Adelaide Strikers","Bat",1.625,2.36,"Melbourne Renegades",120,119,0,1,2,14,0,0,177,178,NA,178,7,4,6,3
"403",18444,"KFC T20 Big Bash League 2020/21",2021-01-09 08:15:00,"Australia/Perth","Perth Stadium",115.8822005,-31.9573535,20,20,120,120,120,"Perth Scorchers","Sydney Thunder",0,"Perth Scorchers","Sydney Thunder","Bowl",1.741,2.15,"Perth Scorchers",120,120,0,1,10,2,0,0,185,168,NA,186,6,10,3,3
"404",18446,"KFC T20 Big Bash League 2020/21",2021-01-10 08:15:00,"Australia/Brisbane","Carrara Oval",153.3670875,-28.0063121,6,20,120,120,120,"Brisbane Heat","Sydney Sixers",0,"Brisbane Heat","Sydney Sixers","Bowl",1.84,2.02,"Sydney Sixers",120,120,0,0,6,1,0,0,148,152,NA,149,10,7,3,2
"405",18448,"KFC T20 Big Bash League 2020/21",2021-01-11 08:15:00,"Australia/Adelaide","Adelaide Oval",138.596111,-34.915556,19,20,120,120,120,"Adelaide Strikers","Melbourne Stars",0,"Melbourne Stars","Melbourne Stars","Bat",1.99,1.87,"Adelaide Strikers",114,120,0,0,4,3,0,0,150,149,150,NA,5,7,4,2
"406",18450,"KFC T20 Big Bash League 2020/21",2021-01-12 08:15:00,"Australia/Perth","Perth Stadium",115.8822005,-31.9573535,20,20,120,120,120,"Perth Scorchers","Hobart Hurricanes",0,"Hobart Hurricanes","Hobart Hurricanes","Bat",1.725,2.18,"Perth Scorchers",98,120,0,1,4,7,0,0,140,139,140,NA,1,5,1,2
"407",18452,"KFC T20 Big Bash League 2020/21",2021-01-13 08:15:00,"Australia/Sydney","Manuka Oval",149.134592,-35.318131,555,20,120,84,120,"Sydney Sixers","Sydney Thunder",1,"Sydney Thunder","Sydney Sixers","Bowl",2.14,1.752,"Sydney Sixers",76,120,1,4,2,1,0,0,132,166,129,NA,5,6,2,9
"408",18454,"KFC T20 Big Bash League 2020/21",2021-01-14 08:15:00,"Australia/Sydney","Manuka Oval",149.134592,-35.318131,555,20,120,120,120,"Brisbane Heat","Melbourne Renegades",1,"Melbourne Renegades","Brisbane Heat","Bowl",1.685,2.25,"Brisbane Heat",112,120,0,0,5,5,2,1,150,149,150,NA,5,6,3,1
"409",18456,"KFC T20 Big Bash League 2020/21",2021-01-15 08:15:00,"Australia/Melbourne","Melbourne Cricket Ground",144.983449,-37.819967,12,20,120,120,120,"Melbourne Stars","Adelaide Strikers",0,"Melbourne Stars","Adelaide Strikers","Bowl",1.654,2.3,"Melbourne Stars",120,86,5,0,2,0,0,0,179,68,NA,180,2,10,3,3
"410",18458,"KFC T20 Big Bash League 2020/21",2021-01-16 07:40:00,"Australia/Sydney","Manuka Oval",149.134592,-35.318131,555,20,120,120,120,"Perth Scorchers","Sydney Sixers",1,"Perth Scorchers","Perth Scorchers","Bat",1.826,2.04,"Sydney Sixers",120,113,0,0,3,1,0,0,163,164,NA,164,7,3,8,1
"411",18460,"KFC T20 Big Bash League 2020/21",2021-01-17 08:15:00,"Australia/Melbourne","Melbourne Cricket Ground",144.983449,-37.819967,12,20,120,120,120,"Melbourne Stars","Melbourne Renegades",0,"Melbourne Renegades","Melbourne Renegades","Bat",1.541,2.57,"Melbourne Stars",115,119,0,1,1,0,0,0,153,150,151,NA,4,10,7,9
"412",18462,"KFC T20 Big Bash League 2020/21",2021-01-18 08:15:00,"Australia/Sydney","Manuka Oval",149.134592,-35.318131,555,20,120,120,120,"Hobart Hurricanes","Sydney Thunder",1,"Sydney Thunder","Hobart Hurricanes","Bowl",2.1,1.775,"Hobart Hurricanes",108,120,0,4,2,5,0,0,181,177,178,NA,4,5,7,8
"413",18464,"KFC T20 Big Bash League 2020/21",2021-01-19 08:15:00,"Australia/Melbourne","Docklands Stadium",144.947506,-37.816565,20,20,120,120,120,"Brisbane Heat","Perth Scorchers",1,"Perth Scorchers","Brisbane Heat","Bowl",2.22,1.699,"Perth Scorchers",99,120,5,1,7,4,1,0,115,174,175,NA,10,5,6,2
"414",18466,"KFC T20 Big Bash League 2020/21",2021-01-20 08:15:00,"Australia/Melbourne","Docklands Stadium",144.947506,-37.816565,20,20,120,120,120,"Melbourne Renegades","Melbourne Stars",0,"Melbourne Stars","Melbourne Stars","Bat",2.6,1.532,"Melbourne Renegades",118,120,3,4,3,0,0,0,160,158,159,NA,5,6,1,13
"415",18468,"KFC T20 Big Bash League 2020/21",2021-01-21 08:15:00,"Australia/Adelaide","Adelaide Oval",138.596111,-34.915556,19,20,120,120,120,"Adelaide Strikers","Brisbane Heat",0,"Adelaide Strikers","Adelaide Strikers","Bat",2.03,1.758,"Adelaide Strikers",120,105,1,1,1,4,0,0,197,115,NA,198,5,10,3,1
"416",18470,"KFC T20 Big Bash League 2020/21",2021-01-22 05:05:00,"Australia/Melbourne","Docklands Stadium",144.947506,-37.816565,20,20,120,120,120,"Hobart Hurricanes","Perth Scorchers",1,"Perth Scorchers","Perth Scorchers","Bat",2,1.855,"Perth Scorchers",120,120,0,0,4,3,0,0,157,179,180,NA,8,8,6,1
"417",18472,"KFC T20 Big Bash League 2020/21",2021-01-22 08:15:00,"Australia/Adelaide","Adelaide Oval",138.596111,-34.915556,19,20,120,120,120,"Sydney Sixers","Sydney Thunder",1,"Sydney Thunder","Sydney Sixers","Bowl",1.813,2.05,"Sydney Thunder",120,120,0,0,2,1,0,0,186,232,233,NA,5,5,4,4
"418",18474,"KFC T20 Big Bash League 2020/21",2021-01-23 05:05:00,"Australia/Melbourne","Docklands Stadium",144.947506,-37.816565,20,20,120,120,120,"Melbourne Renegades","Brisbane Heat",0,"Brisbane Heat","Brisbane Heat","Bat",2.21,1.709,"Brisbane Heat",112,120,0,1,0,1,0,1,147,173,174,NA,10,5,2,1
"419",18476,"KFC T20 Big Bash League 2020/21",2021-01-23 08:15:00,"Australia/Melbourne","Melbourne Cricket Ground",144.983449,-37.819967,12,20,120,120,120,"Melbourne Stars","Perth Scorchers",0,"Perth Scorchers","Melbourne Stars","Bowl",2.12,1.763,"Perth Scorchers",120,120,3,4,2,1,0,0,171,182,183,NA,6,4,3,4
"420",18478,"KFC T20 Big Bash League 2020/21",2021-01-24 08:15:00,"Australia/Melbourne","Melbourne Cricket Ground",144.983449,-37.819967,12,20,120,120,120,"Hobart Hurricanes","Sydney Sixers",1,"Hobart Hurricanes","Sydney Sixers","Bowl",2.02,1.84,"Hobart Hurricanes",120,120,0,1,1,4,0,2,188,181,NA,189,8,8,4,4
"421",18480,"KFC T20 Big Bash League 2020/21",2021-01-24 05:05:00,"Australia/Adelaide","Adelaide Oval",138.596111,-34.915556,19,20,120,120,120,"Adelaide Strikers","Sydney Thunder",0,"Adelaide Strikers","Adelaide Strikers","Bat",2.07,1.8,"Adelaide Strikers",120,120,0,0,4,4,1,0,159,153,NA,160,6,7,6,8
"422",18482,"KFC T20 Big Bash League 2020/21",2021-01-25 08:15:00,"Australia/Adelaide","Adelaide Oval",138.596111,-34.915556,19,20,120,84,84,"Adelaide Strikers","Sydney Thunder",0,"Adelaide Strikers","Sydney Thunder","Bowl",2.17,1.735,"Sydney Thunder",84,73,0,0,2,1,0,0,115,116,NA,116,4,1,4,6
"423",18484,"KFC T20 Big Bash League 2020/21",2021-01-26 01:30:00,"Australia/Adelaide","Adelaide Oval",138.596111,-34.915556,19,20,120,120,120,"Brisbane Heat","Perth Scorchers",1,"Brisbane Heat","Perth Scorchers","Bowl",2.29,1.662,"Brisbane Heat",120,120,0,1,1,1,0,1,181,175,NA,182,7,6,9,2
"424",18486,"KFC T20 Big Bash League 2020/21",2021-01-26 04:50:00,"Australia/Melbourne","Docklands Stadium",144.947506,-37.816565,20,20,120,120,120,"Melbourne Renegades","Hobart Hurricanes",0,"Melbourne Renegades","Hobart Hurricanes","Bowl",2.42,1.599,"Melbourne Renegades",120,120,0,0,3,1,0,1,150,139,NA,151,5,9,4,1
"425",18488,"KFC T20 Big Bash League 2020/21",2021-01-26 08:30:00,"Australia/Melbourne","Melbourne Cricket Ground",144.983449,-37.819967,12,20,120,120,120,"Melbourne Stars","Sydney Sixers",0,"Melbourne Stars","Sydney Sixers","Bowl",1.962,1.893,"Sydney Sixers",120,119,0,4,5,1,0,0,177,180,NA,178,6,5,1,1
"426",18844,"KFC T20 Big Bash League 2020/21",2021-01-29 08:15:00,"Australia/Brisbane","Brisbane Cricket Ground",153.038085,-27.485838,11,20,120,120,120,"Brisbane Heat","Adelaide Strikers",0,"Adelaide Strikers","Adelaide Strikers","Bat",1.926,1.926,"Brisbane Heat",113,120,0,1,5,3,0,0,131,130,131,NA,4,7,5,7
"427",18846,"KFC T20 Big Bash League 2020/21",2021-01-30 08:15:00,"Australia/Sydney","Manuka Oval",149.134592,-35.318131,555,20,120,120,120,"Perth Scorchers","Sydney Sixers",1,"Perth Scorchers","Perth Scorchers","Bat",1.8,1.98,"Sydney Sixers",120,102,0,0,2,2,0,0,167,168,NA,168,6,1,5,2
"428",18862,"KFC T20 Big Bash League 2020/21",2021-01-31 08:15:00,"Australia/Sydney","Manuka Oval",149.134592,-35.318131,555,20,120,120,120,"Brisbane Heat","Sydney Thunder",1,"Sydney Thunder","Brisbane Heat","Bowl",2.16,1.735,"Brisbane Heat",115,120,0,1,0,1,1,1,162,158,159,NA,3,8,2,4
"429",18880,"KFC T20 Big Bash League 2020/21",2021-02-04 08:40:00,"Australia/Sydney","Manuka Oval",149.134592,-35.318131,555,20,120,108,120,"Brisbane Heat","Perth Scorchers",1,"Perth Scorchers","Brisbane Heat","Bowl",1.962,1.893,"Perth Scorchers",108,109,0,0,0,0,0,0,150,189,200,NA,9,1,7,5
"430",18900,"KFC T20 Big Bash League 2020/21",2021-02-06 08:40:00,"Australia/Sydney","Sydney Cricket Ground",151.224771,-33.891645,30,20,120,120,120,"Sydney Sixers","Perth Scorchers",0,"Sydney Sixers","Perth Scorchers","Bowl",2.17,1.735,"Sydney Sixers",120,120,0,0,4,2,0,1,188,161,NA,189,6,9,2,4
"431",20284,"KFC T20 Big Bash League 2021/22",2021-12-05 08:35:00,"Australia/Sydney","Sydney Cricket Ground",151.224771,-33.891645,30,20,120,120,120,"Sydney Sixers","Melbourne Stars",0,"Sydney Sixers","Melbourne Stars","Bowl",1.671,2.28,"Sydney Sixers",120,67,0,2,1,1,0,0,213,61,NA,214,4,10,4,6
"432",20286,"KFC T20 Big Bash League 2021/22",2021-12-06 08:15:00,"Australia/Sydney","Manuka Oval",149.134592,-35.318131,555,20,120,120,120,"Brisbane Heat","Sydney Thunder",1,"Brisbane Heat","Sydney Thunder","Bowl",2.32,1.645,"Sydney Thunder",120,103,0,0,4,2,0,0,140,141,NA,141,8,3,2,3
"433",20288,"KFC T20 Big Bash League 2021/22",2021-12-07 08:15:00,"Australia/Melbourne","Docklands Stadium",144.947506,-37.816565,20,20,120,120,120,"Melbourne Renegades","Adelaide Strikers",0,"Melbourne Renegades","Melbourne Renegades","Bat",2.54,1.549,"Melbourne Renegades",120,120,0,0,6,1,0,0,153,151,NA,154,9,8,6,8
"434",20290,"KFC T20 Big Bash League 2021/22",2021-12-08 07:35:00,"Australia/Hobart","York Park",147.1388951,-41.425969,11,20,120,120,120,"Hobart Hurricanes","Sydney Sixers",1,"Sydney Sixers","Hobart Hurricanes","Bowl",1.893,1.962,"Sydney Sixers",120,120,0,1,1,2,0,0,130,144,145,NA,8,9,4,3
"435",20292,"KFC T20 Big Bash League 2021/22",2021-12-08 10:35:00,"Australia/Perth","Perth Stadium",115.8822005,-31.9573535,20,20,120,120,120,"Perth Scorchers","Brisbane Heat",0,"Perth Scorchers","Perth Scorchers","Bat",1.746,2.15,"Perth Scorchers",120,119,0,2,1,2,0,1,157,151,NA,158,6,10,4,8
"436",20294,"KFC T20 Big Bash League 2021/22",2021-12-09 08:15:00,"Australia/Adelaide","Adelaide Oval",138.596111,-34.915556,19,20,120,120,120,"Adelaide Strikers","Melbourne Renegades",0,"Adelaide Strikers","Adelaide Strikers","Bat",1.709,2.21,"Adelaide Strikers",114,112,0,0,1,1,1,0,149,100,NA,150,10,10,4,5
"437",20296,"KFC T20 Big Bash League 2021/22",2021-12-10 08:15:00,"Australia/Melbourne","Melbourne Cricket Ground",144.983449,-37.819967,12,20,120,120,120,"Melbourne Stars","Sydney Thunder",0,"Melbourne Stars","Sydney Thunder","Bowl",1.719,2.19,"Melbourne Stars",120,120,0,0,1,2,3,0,165,161,NA,166,4,5,8,10
"438",20298,"KFC T20 Big Bash League 2021/22",2021-12-11 10:30:00,"Australia/Sydney","Sydney Showground Stadium",151.067879,-33.843277,18,20,120,120,120,"Adelaide Strikers","Perth Scorchers",1,"Perth Scorchers","Perth Scorchers","Bat",2.19,1.719,"Perth Scorchers",107,120,4,0,0,11,0,0,146,195,196,NA,10,1,6,11
"439",20300,"KFC T20 Big Bash League 2021/22",2021-12-11 07:35:00,"Australia/Sydney","Sydney Cricket Ground",151.224771,-33.891645,30,20,120,108,120,"Sydney Sixers","Hobart Hurricanes",0,"Hobart Hurricanes","Hobart Hurricanes","Bat",1.662,2.29,"Hobart Hurricanes",108,120,0,0,3,0,0,0,151,213,196,NA,4,2,4,5
"440",20302,"KFC T20 Big Bash League 2021/22",2021-12-12 08:15:00,"Australia/Sydney","Sydney Showground Stadium",151.067879,-33.843277,18,20,120,120,120,"Sydney Thunder","Melbourne Stars",0,"Sydney Thunder","Melbourne Stars","Bowl",2.43,1.595,"Melbourne Stars",120,103,1,4,2,4,0,1,151,155,NA,152,5,4,1,4
"441",20304,"KFC T20 Big Bash League 2021/22",2021-12-13 08:15:00,"Australia/Brisbane","Carrara Oval",153.3670875,-28.0063121,6,20,120,120,120,"Brisbane Heat","Melbourne Renegades",0,"Melbourne Renegades","Brisbane Heat","Bowl",1.546,2.55,"Brisbane Heat",101,120,1,2,2,2,0,0,141,140,141,NA,5,6,4,6
"442",20306,"KFC T20 Big Bash League 2021/22",2021-12-14 08:15:00,"Australia/Hobart","Bellerive Oval",147.373739,-42.877361,10,20,120,120,120,"Hobart Hurricanes","Perth Scorchers",0,"Perth Scorchers","Perth Scorchers","Bat",2.17,1.73,"Perth Scorchers",114,120,0,0,0,1,1,1,129,182,183,NA,10,5,3,1
"443",20308,"KFC T20 Big Bash League 2021/22",2021-12-15 08:15:00,"Australia/Melbourne","Melbourne Cricket Ground",144.983449,-37.819967,12,20,120,120,120,"Melbourne Stars","Sydney Sixers",0,"Melbourne Stars","Sydney Sixers","Bowl",1.833,2.03,"Sydney Sixers",120,118,1,0,5,5,0,1,177,182,NA,178,5,3,3,3
"444",20310,"KFC T20 Big Bash League 2021/22",2021-12-19 08:40:00,"Australia/Brisbane","Brisbane Cricket Ground",153.038085,-27.485838,11,20,120,120,120,"Brisbane Heat","Sydney Thunder",0,"Sydney Thunder","Brisbane Heat","Bowl",1.862,1.99,"Sydney Thunder",105,120,1,0,1,6,0,0,143,196,197,NA,10,7,8,10
"445",20312,"KFC T20 Big Bash League 2021/22",2021-12-20 08:15:00,"Australia/Hobart","Bellerive Oval",147.373739,-42.877361,10,20,120,120,120,"Hobart Hurricanes","Perth Scorchers",0,"Perth Scorchers","Perth Scorchers","Bat",2.24,1.69,"Perth Scorchers",120,120,0,0,0,4,1,1,125,167,168,NA,9,7,5,3
"446",20314,"KFC T20 Big Bash League 2021/22",2021-12-21 08:15:00,"Australia/Sydney","Sydney Cricket Ground",151.224771,-33.891645,30,20,120,120,120,"Sydney Sixers","Adelaide Strikers",0,"Adelaide Strikers","Adelaide Strikers","Bat",1.543,2.56,"Sydney Sixers",116,120,0,0,2,3,0,0,150,147,148,NA,6,8,6,6
"447",20316,"KFC T20 Big Bash League 2021/22",2021-12-22 08:15:00,"Australia/Melbourne","Docklands Stadium",144.947506,-37.816565,20,20,120,120,120,"Melbourne Renegades","Perth Scorchers",0,"Perth Scorchers","Perth Scorchers","Bat",2.37,1.621,"Perth Scorchers",120,120,0,2,3,3,0,2,185,206,207,NA,5,5,2,5
"448",20318,"KFC T20 Big Bash League 2021/22",2021-12-23 08:15:00,"Australia/Adelaide","Adelaide Oval",138.596111,-34.915556,19,20,120,120,120,"Adelaide Strikers","Brisbane Heat",0,"Brisbane Heat","Brisbane Heat","Bat",1.645,2.32,"Brisbane Heat",120,120,1,0,1,0,0,0,169,208,209,NA,8,7,6,3
"449",20320,"KFC T20 Big Bash League 2021/22",2021-12-24 04:30:00,"Australia/Hobart","Bellerive Oval",147.373739,-42.877361,10,20,120,120,120,"Hobart Hurricanes","Melbourne Stars",0,"Hobart Hurricanes","Hobart Hurricanes","Bat",2.25,1.68,"Hobart Hurricanes",120,120,0,0,1,1,3,1,180,156,NA,181,6,9,7,3
"450",20322,"KFC T20 Big Bash League 2021/22",2021-12-26 10:15:00,"Australia/Melbourne","Docklands Stadium",144.947506,-37.816565,20,20,120,120,120,"Melbourne Renegades","Perth Scorchers",0,"Melbourne Renegades","Melbourne Renegades","Bat",2.96,1.427,"Perth Scorchers",120,101,0,0,1,2,0,1,151,152,NA,152,8,2,1,3
"451",20324,"KFC T20 Big Bash League 2021/22",2021-12-26 07:05:00,"Australia/Sydney","Sydney Showground Stadium",151.067879,-33.843277,18,20,120,96,96,"Sydney Thunder","Sydney Sixers",0,"Sydney Sixers","Sydney Thunder","Bowl",1.893,1.962,"Sydney Sixers",91,96,0,0,1,2,0,2,142,168,173,NA,10,4,2,1
"452",20326,"KFC T20 Big Bash League 2021/22",2021-12-27 10:05:00,"Australia/Brisbane","Brisbane Cricket Ground",153.038085,-27.485838,11,20,120,120,120,"Brisbane Heat","Melbourne Stars",0,"Melbourne Stars","Brisbane Heat","Bowl",2.32,1.649,"Melbourne Stars",120,120,5,1,1,1,0,1,187,207,208,NA,9,9,4,9
"453",20328,"KFC T20 Big Bash League 2021/22",2021-12-27 07:05:00,"Australia/Hobart","Bellerive Oval",147.373739,-42.877361,10,20,120,120,120,"Hobart Hurricanes","Adelaide Strikers",0,"Adelaide Strikers","Adelaide Strikers","Bat",1.641,2.33,"Hobart Hurricanes",111,120,0,1,5,6,0,0,176,175,176,NA,3,5,6,6
"454",20330,"KFC T20 Big Bash League 2021/22",2021-12-28 08:15:00,"Australia/Sydney","Manuka Oval",149.134592,-35.318131,555,20,120,120,120,"Perth Scorchers","Sydney Thunder",1,"Sydney Thunder","Perth Scorchers","Bowl",1.617,2.38,"Sydney Thunder",120,120,0,0,3,6,0,2,166,200,201,NA,8,7,6,8
"455",20332,"KFC T20 Big Bash League 2021/22",2021-12-29 08:15:00,"Australia/Melbourne","Docklands Stadium",144.947506,-37.816565,20,20,120,120,120,"Melbourne Renegades","Hobart Hurricanes",0,"Hobart Hurricanes","Melbourne Renegades","Bowl",2.1,1.781,"Hobart Hurricanes",95,120,0,2,2,1,0,0,121,206,207,NA,10,5,8,6
"456",20334,"KFC T20 Big Bash League 2021/22",2021-12-29 07:05:00,"Australia/Sydney","Sydney Cricket Ground",151.224771,-33.891645,30,20,120,120,120,"Sydney Sixers","Brisbane Heat",0,"Brisbane Heat","Brisbane Heat","Bat",1.592,2.44,"Sydney Sixers",120,115,0,0,10,2,0,0,106,105,106,NA,8,10,0,1
"457",20336,"KFC T20 Big Bash League 2021/22",2022-01-11 03:10:00,"Australia/Melbourne","Kardinia Park",144.354573,-38.15796,15,20,120,120,120,"Melbourne Stars","Perth Scorchers",1,"Perth Scorchers","Perth Scorchers","Bat",1.794,2.08,"Perth Scorchers",120,120,0,2,3,2,0,0,149,196,197,NA,9,3,6,7
"458",20338,"KFC T20 Big Bash League 2021/22",2021-12-31 08:15:00,"Australia/Adelaide","Adelaide Oval",138.596111,-34.915556,19,20,120,120,120,"Adelaide Strikers","Sydney Thunder",0,"Sydney Thunder","Sydney Thunder","Bat",1.709,2.21,"Sydney Thunder",120,120,0,0,1,0,0,0,165,187,188,NA,7,3,10,2
"459",20340,"KFC T20 Big Bash League 2021/22",2022-01-01 05:00:00,"Australia/Hobart","Bellerive Oval",147.373739,-42.877361,10,20,120,120,120,"Hobart Hurricanes","Brisbane Heat",0,"Brisbane Heat","Hobart Hurricanes","Bowl",1.508,2.66,"Brisbane Heat",120,120,0,0,2,0,0,0,136,150,151,NA,8,8,2,3
"460",20344,"KFC T20 Big Bash League 2021/22",2022-01-02 04:30:00,"Australia/Melbourne","Junction Oval",144.98025,-37.855953,10,20,120,120,120,"Melbourne Stars","Perth Scorchers",1,"Perth Scorchers","Perth Scorchers","Bat",2.95,1.429,"Perth Scorchers",113,120,0,4,0,2,0,1,130,180,181,NA,10,8,2,11
"461",20346,"KFC T20 Big Bash League 2021/22",2022-01-02 08:15:00,"Australia/Sydney","Sydney Showground Stadium",151.067879,-33.843277,18,20,120,120,120,"Sydney Thunder","Adelaide Strikers",0,"Sydney Thunder","Sydney Thunder","Bat",1.847,2.01,"Sydney Thunder",120,115,0,0,5,2,0,0,172,144,NA,173,7,10,3,8
"462",20348,"KFC T20 Big Bash League 2021/22",2022-01-03 08:15:00,"Australia/Melbourne","Melbourne Cricket Ground",144.983449,-37.819967,12,20,120,120,120,"Melbourne Stars","Melbourne Renegades",0,"Melbourne Stars","Melbourne Stars","Bat",2.94,1.431,"Melbourne Renegades",120,108,0,0,1,2,0,1,126,129,NA,127,10,5,2,4
"463",20350,"KFC T20 Big Bash League 2021/22",2022-01-19 02:05:00,"Australia/Brisbane","Brisbane Cricket Ground",153.038085,-27.485838,11,20,120,120,120,"Brisbane Heat","Sydney Sixers",0,"Sydney Sixers","Brisbane Heat","Bowl",2.25,1.685,"Sydney Sixers",120,120,0,0,1,0,2,1,151,178,179,NA,8,6,6,3
"464",20352,"KFC T20 Big Bash League 2021/22",2022-01-05 08:15:00,"Australia/Adelaide","Adelaide Oval",138.596111,-34.915556,19,20,120,120,120,"Adelaide Strikers","Hobart Hurricanes",0,"Hobart Hurricanes","Adelaide Strikers","Bowl",2.18,1.73,"Adelaide Strikers",91,119,0,0,7,2,0,0,129,126,127,NA,3,10,2,3
"465",20354,"KFC T20 Big Bash League 2021/22",2022-01-06 10:15:00,"Australia/Brisbane","Carrara Oval",153.3670875,-28.0063121,6,20,120,108,108,"Perth Scorchers","Sydney Thunder",1,"Perth Scorchers","Perth Scorchers","Bat",2.1,1.775,"Sydney Thunder",108,102,0,0,2,2,0,1,133,137,NA,135,9,4,7,3
"466",20356,"KFC T20 Big Bash League 2021/22",2022-01-06 07:05:00,"Australia/Melbourne","Kardinia Park",144.354573,-38.15796,15,20,120,120,120,"Brisbane Heat","Melbourne Renegades",1,"Brisbane Heat","Melbourne Renegades","Bowl",4.29,1.242,"Melbourne Renegades",120,90,1,0,0,3,1,0,128,129,NA,129,6,5,5,2
"467",20358,"KFC T20 Big Bash League 2021/22",2022-01-04 08:15:00,"Australia/Brisbane","Carrara Oval",153.3670875,-28.0063121,6,20,120,120,120,"Perth Scorchers","Sydney Sixers",1,"Perth Scorchers","Perth Scorchers","Bat",2.11,1.704,"Perth Scorchers",120,120,0,0,5,3,0,1,143,133,NA,144,8,8,2,5
"468",20360,"KFC T20 Big Bash League 2021/22",2022-01-14 23:40:00,"Australia/Adelaide","Adelaide Oval",138.596111,-34.915556,19,20,120,120,120,"Adelaide Strikers","Melbourne Stars",0,"Adelaide Strikers","Melbourne Stars","Bowl",1.535,2.44,"Adelaide Strikers",120,120,3,1,3,1,0,0,155,132,NA,156,6,8,1,1
"469",20362,"KFC T20 Big Bash League 2021/22",2022-01-08 09:30:00,"Australia/Brisbane","Brisbane Cricket Ground",153.038085,-27.485838,11,20,120,120,120,"Brisbane Heat","Hobart Hurricanes",0,"Brisbane Heat","Hobart Hurricanes","Bowl",4.4,1.233,"Hobart Hurricanes",120,104,0,0,3,1,0,0,144,145,NA,145,8,2,8,3
"470",20364,"KFC T20 Big Bash League 2021/22",2022-01-08 07:05:00,"Australia/Melbourne","Docklands Stadium",144.947506,-37.816565,20,20,120,120,120,"Melbourne Renegades","Sydney Thunder",0,"Sydney Thunder","Melbourne Renegades","Bowl",2.07,1.8,"Sydney Thunder",86,120,0,0,0,2,0,1,80,209,210,NA,10,7,1,2
"471",20366,"KFC T20 Big Bash League 2021/22",2022-01-09 08:15:00,"Australia/Sydney","Coffs International Stadium",153.094944,-30.318749,15,20,120,120,120,"Perth Scorchers","Sydney Sixers",1,"Sydney Sixers","Sydney Sixers","Bat",1.943,1.909,"Perth Scorchers",114,120,0,0,0,1,0,1,152,151,152,NA,5,4,2,1
"472",20368,"KFC T20 Big Bash League 2021/22",2022-01-10 03:10:00,"Australia/Melbourne","Melbourne Cricket Ground",144.983449,-37.819967,12,20,120,120,120,"Hobart Hurricanes","Sydney Thunder",1,"Hobart Hurricanes","Hobart Hurricanes","Bat",2.36,1.625,"Sydney Thunder",120,104,5,1,2,4,0,0,139,140,NA,140,6,1,5,1
"473",20370,"KFC T20 Big Bash League 2021/22",2022-01-10 08:15:00,"Australia/Melbourne","Melbourne Cricket Ground",144.983449,-37.819967,12,20,120,120,120,"Melbourne Stars","Adelaide Strikers",0,"Adelaide Strikers","Melbourne Stars","Bowl",1.709,2.2,"Melbourne Stars",115,120,0,1,0,3,1,0,140,139,140,NA,5,9,5,4
"474",20372,"KFC T20 Big Bash League 2021/22",2022-01-11 08:15:00,"Australia/Melbourne","Kardinia Park",144.354573,-38.15796,15,20,120,120,120,"Melbourne Renegades","Sydney Sixers",1,"Sydney Sixers","Sydney Sixers","Bat",2.12,1.763,"Sydney Sixers",102,120,0,0,3,0,0,0,105,150,151,NA,10,6,0,4
